product_id,title,category,brand,description,price,stock,average_rating,rating_number
B01M1OBRBQ,"Real Techniques Bold Metals: Diamond Sponge, Create Shadow or Highlighting, Multi Surfaced for Variety of Application, Synthetic Materials, Latex Free",All Beauty,Real Techniques,"['Real Techniques Bold Metals: Diamond Sponge, Create Shadow or Highlighting, Multi Surfaced for Variety of Application, Synthetic Materials, Latex Free'] ['Use wet for dewy application and dry for full coverage powders'
 'Replace every 1-3 months'
 'Ideal for creams, or liquids for flawless results']",-1.0,97,4.1,145
B08L3J4FB9,"MIZON Cicaluronic Line, Cicaluronic Cleansing Balm, Makeup Remover, Centella Asiatica,Hyaluronic Acid, One Step Cleansing (2.7 fl oz)",All Beauty,MIZON,"[] [""🔹[One Step Cleansing] Cleansing balm that quickly and easily melts even the strongest of makeup and removes impurities. A cleansing balm that doesn't sting the eyes or dry up your skin!""
 '🔹[More than a Cleanser] Completely cleanses and hydrates in one simple step! Adds moisture and soothes the skin, providing a refreshing finish without an oily residue.'
 ""🔹[ Premium Complex] Catering to meet your needs, we MIZON's created our original complex that brings a cooling effect and much more care to your skin. Cicaluronic is the perfect mix of 8 kinds of Hyaluronic Acids and 8 types of Centella Asiatica.""
 '🔹[Key Ingredients] Centella Asiatica & Hyaluronic Acid are well-known ingredients that soothe and highly hydrate sensitive and acne-prone skin, solving skin troubles and dryness at once.'
 '🔹[Bonus Ingredients] This Cicaluronic Cleansing Balm has other key ingredients like Aloe, Jojoba, Turmeric, and Basil. These ingredients have soothing properties for a moist finish look.']",18.0,81,4.5,442
B07FM69672,"TRESemmé Botanique Shampoo and Conditioner Four Pack, Nourish & Replenish, 88 oz",All Beauty,TRESemmé,"[] ['Four pack of two shampoos and two conditioners'
 'TRESemmé Botanique Nourish & Replenish Shampoo and Conditioner is a salon-quality formula with a blend natural ingredients'
 'This hair shampoo and conditioner features a botanical blend of coconut milk and aloe vera; gently cleanses while smoothing and nourishing hair'
 'Leaves hair feeling moisturized and beautifully soft - leaving you with healthy hair'
 'This coconut shampoo is free of parabens, dyes and silicones - gentle enough to be your daily shampoo']",-1.0,12,4.6,159
B086SFGYXX,Empty Plastic Mini Fine Mist Spray Bottles Refillable Pump Bottle 3.4oz / 100ml Small Travel Size with Labels Funnels Cleaner,All Beauty,DURSI,[] [],-1.0,21,4.2,30
B08KDK8N4Q,"Formula of Beauty Korean Shampoo and Conditioner - All Natural Sulfate free Shampoo and Conditioner set, Oily Hair, Daily Scalp Treatment for Dry Itchy Scalp - Artemisia (10.5 fl oz /300 ml)",All Beauty,Formula of Beauty,[] [],-1.0,88,3.7,12
B07Q82VGTV,"The Beachwaver Co. Dual Voltage, S1, White",Premium Beauty,unknown,[] [],149.0,5,4.5,429
B07TLMZL3T,Segbeauty empty bottle 290,All Beauty,TruuMe,[] [],-1.0,41,4.8,4920
B078VJST2S,"Cilka Cream - For full, long and shiny eyebrows and eyelashes",All Beauty,Cilka,"[] ['Cilka Cream - For full, long and shiny eyebrows and eyelashes']",-1.0,55,3.9,27
B08RY6S25W,"Purple Shampoo and Conditioner Set - No, Orange, Yellow or Brassy Tones - Best Toner Treatment for Brassiness - Blonde, Grey, Bleached or Silver Hair - Sulfate Free",All Beauty,PURE NATURE LUX SPA,[] [],-1.0,31,4.0,876
B086M8MZGB,"Pretty Frank Natural Deodorant - No Aluminum Deodorant for Women, Men, Teens, & Kids – Paraben Sulfate Free Solid Deodorant Featuring Shea Butter, Coconut Oil, Vitamin E & Baking Soda (Lavender)",All Beauty,PRETTY FRANK,[] [],-1.0,52,3.9,114
B09419W8LT,NOHJ Secret Repair 3D-Ampoule Modeling Pack Of 4 Modeling Rubber Masks Moisturizing Facial Jelly Face Mask Set Collagen/Tea Tree/Vitamin C/Hyaluronic acid Peel Off Rubber Korean Skincare Face Mask,All Beauty,NO:HJ,[] [],-1.0,23,4.1,13
B082DGDDSH,"MINETAN BODY.SKIN Tan Booster Foam - Boosts Color Results for Deeper, Darker, Longer Lasting Results, 10.14 fl oz",Premium Beauty,unknown,[] [],-1.0,21,4.3,29
B08LPS9QXQ,Color Changing Gel Nail Polish Set Spring Summer Mood Nail Polish for Starter and Professional 6 Colors Pink Red Blue Yellow Purple Brown Manicure Kit for Valentine’s Day Girlfriend Gift,All Beauty,ASKITO,[] [],-1.0,22,3.5,24
B07YNDWRCB,Hylunia Hydrate Body Wash - Energizing Blend With Mango 8.5 oz,All Beauty,Hylunia,[] [],-1.0,10,3.4,30
B07ZS7K6GZ,"Amope Pedimask Foot Sock Mask (1 Pair), Blend of Moisturizers Lavender Oil Essence (Pack of 3)",All Beauty,Amope,"['Discover the all new Amope PediMask, the perfect top off to your foot care routine. Easy to use and apply, the mask is specially designed to stay in place resulting in no mess and an easy clean up. The PediMask gives your feet what they need thanks to rich ingredients like a blend of moisturizers and lavender oil. Enjoy soft, smooth feet after just one use. For the perfect Pedi experience, use with Amope Electronic Foot File.'] ['FOOT MASK VALUE PACK: Amopé PediMask Value Pack is the perfect option to add to your foot care routine for healthy looking feet just after one use'
 'RESULTS IN 20 MINUTES: The sock masks in this pack rejuvenate and soothe heels in just 20 minutes'
 'GOODNESS OF NATURAL OILS: Enriched with the goodness of moisturizers and Lavender Oil, Amopé provides long lasting hydration to your feet'
 'EASY TO USE: The foot mask is designed to stay in place resulting in no mess and easy clean up, all you have to do is put on the sock mask, remove after 20 minutes, and massage in any remaining product'
 'FOR BEST RESULTS: Try along with Amopé Electronic Foot File for soft and smooth feet']",12.87,78,4.5,322
B0190JGPZA,"Organic Tea Tree Oil Conditioner : #1 with Tea Tree Oil, Argan Oil and Coconut Oil 3-in-1 Formula by Keeva - 100% Natural Ingredients - Perfect for Moisturizing Damaged, Dry, Curly, Color Treated Hair",All Beauty,Keeva Organics,[] [],-1.0,48,3.2,86
B09ZXKNS36,"seedling Heated Eye Mask for Dry Eyes, Eye Compress Moist Heat, Silk sleep mask for dry eye relief, Plant Extract Warm Compress for Eyes, Stye Eye Therapy Mask (Blue)",All Beauty,Seedling,[] [],19.99,79,4.1,66
B08HN7771X,NOBLE Synthetic HD Lace Wigs with Bangs 20 inches Synthetic Natural Wavy Wigs with Air Bangs Ombre Brown Blonde Color,All Beauty,NOBLE,[] [],-1.0,87,4.0,15
B09LBK3TNZ,WING Fly Grl Mane-Taming Gel Wand 8ml,All Beauty,Wing,[] [],-1.0,74,3.5,29
B08GC5GSNG,2PCS Hair Clips Hairpin Headwear Styling Tools Double Layer Twist Plait Tools Hairstyle Hair Twister Clip Multi-Layer Hollow Woven Double Bangs for Knitting Hair,All Beauty,ZDU,[] [],-1.0,29,3.8,15
B08HCMNLKD,Wiwoseo Faux Mink Lashes False Eyelashes Dramatic 20MM Long Wispy Cat Eyes Look Lashes 20 Pairs Mixed 2 Styles Fake Eye Lashes Wholesale Pack,All Beauty,wiwoseo,[] [],-1.0,59,4.4,74
B08WTX8K9F,"Arisson Men hs Razors Set – ludes 1 Ergonomic Design Razor Handle, 4 Blade Refills, Travel Blade Cover, Shave Gel (Black) 60 Count (Pack of 3)",All Beauty,Arisson,[] [],-1.0,81,3.5,48
B08T6M827B,Winky Lux Orchid Gelee Serum | Skin Brightening Serum | Hydrating Serum with Hyaluronic Acid & Ogliopeptide (30 mL / 1 fl. oz),All Beauty,Winky Lux,[] [],-1.0,58,4.3,56
B0B442Q5WY,"BeautyLux Face Moisturizer Hydrating with Aloe, Chamomile and Hyaluronic Acid 2 oz. (57g)",All Beauty,BeautyLux,[] [],-1.0,32,4.4,92
B085ZRVDKP,"Gel UV Nail Lamp, AsperX 150W LED Nail Dryer Gel Nail Polish Light Curing Lamp Kit Smart Auto-sensing with 10/30/60/99s Timer",All Beauty,AsperX,[] [],-1.0,1,4.3,621
B087ZQG11L,"Maya Mari -  Castor Oil Shampoo for Women, Strengthening and Moisturizing Shampoo for Coarse, Textured, and Curly Hair, 32 oz",All Beauty,MAYA MARI,[] [],-1.0,59,4.1,46
B00AX3YNPC,Braun Silk Epil Female Epilator Se7921spa 1 Count,All Beauty,Braun,"['View larger' 'Braun Silk-épil 7921 SkinSpa Epilator'
 ""It's the best 2-in-1 epilation and exfoliation system. Offering two advanced treatments for twice the performance, the Braun Silk-épil Female Epilator brings you efficient epilation with visible skin refinement. Designed for use in the bath or shower for extra comfort and a more soothing experience, this all-in-one Braun epilator saves both time and your skin.""
 'At A Glance' 'Removes hair as short as a grain of sand'
 'Removes hair as short as a grain of sand'
 'Actively stimulates your skin for extra-gentle epilation'
 'Actively stimulates your skin for extra-gentle epilation'
 'Smoothly adapts to your body’s contours'
 'Smoothly adapts to your body’s contours'
 'Can be used in the bath or shower' 'Can be used in the bath or shower'
 'View larger' ""What's In The Box?"" 'Silk-épil SkinSpa 7921'
 'Silk-épil SkinSpa 7921' 'Exfoliation Brush Head With Protection Cap'
 'Exfoliation Brush Head With Protection Cap' 'Pouch' 'Pouch'
 'Cleaning Brush' 'Cleaning Brush' 'Electrical Cord' 'Electrical Cord'
 'View larger' 'Accessories For This Epilator'
 'Braun Silk-épil SkinSpa Exfoliation Brush Refill'
 'Main Product Features' 'View larger' 'Wet & Dry Performance'
 'Ready for use in the bath or shower for added versatility and comfort.'
 'View larger' 'Close-Grip Technology'
 'Removes hair as short as a grain of sand.' 'View larger'
 'High-Frequency Massage Rollers'
 'Actively stimulate your skin for extra-gentle epilation.' 'View larger'
 'Pivoting Head' 'Smoothly adapts to your body’s natural contours.'
 'View larger' 'Smartlight'
 'Reveals even the finest hairs for extra-thorough removal.' 'View larger'
 'High-Density Brush'
 '10,000 fine bristles gently sweep away dead skin cells, stimulating the regeneration of the skin’s surface.'
 'View larger' 'Ergonomic Angle'
 'Allows for efficient epilation on all body areas.' 'View larger'
 'Pulsonic Exfoliation Technology'
 'Over 3,000 massaging microvibrations per minute exfoliate your skin 4X more effectively than manually scrubbing.'
 'Product Comparison Chart'
 'Silk-épil 7 7921 SkinSpa(This Product) Legs, Body & Face 7681 Legs & Body 7181 Legs & Body 5280 Legs & Body 5185 Legs & Body 3170'
 'Wet & Dry Performance' '✓ ✓ ✓' 'Close-Grip Technology' '✓ ✓ ✓ ✓ ✓'
 'High-Frequency Massage System' '✓ ✓ ✓ ✓ ✓' 'Massage Rollers' '✓ ✓ ✓'
 'Pivoting Head' '✓ ✓ ✓ ✓' 'Smartlight' '✓ ✓ ✓ ✓ ✓' 'High-Density Brush'
 '✓' 'Ergonomic Angle' '✓' 'Pulsonic Exfoliation' '✓'
 'Frequently Asked Questions' 'What is epilation?'
 ""Epilation is a more effective hair removal method for women than shaving or waxing. Epilators gently remove hair at the root, rather than at the surface like shaving, and can remove much shorter hair than waxing so you don't have to wait until hair becomes visible to remove it. After epilation, legs stay smooth for up to four weeks and hair grows back at different rates, meaning you will typically have less hair to remove each time you epilate.""
 'What is the benefit of epilation versus using a traditional razor, cream, or foam?'
 ""Unlike shaving, cream, or foam - which only cut or dissolve hair at the skin surface - epilators remove hair at the root. Because it takes a while for the hair to grow back to the skin surface, your skin will stay smooth for up to four weeks. As the hair grows back from the root, the tip of the hair will not be blunt, but instead look thinner and finer. As a result, you'll no longer have the feeling of coarse stubble.""
 'What is the benefit of epilation versus waxing (Agda or Halawa)?'
 ""Wax does remove hair from the root just like epilators. However, when it comes to removing shortest hair, wax performs quite poorly. As wax basically sticks on the hair to remove it, hair needs to be a certain length for this process to take place. Therefore, there is a hair-growth waiting period for those who use wax. With epilators, there is no such waiting and therefore no need to cover legs up. Using wax is also a hassle. The preparation process (for self-made wax, Adga, or Halawa) is long, messy, and tiresome. What's even worse, using wax (Agda or Halawa) is a more painful process compared to epilators.""
 'Does epilation hurt?'
 'Most women trying epilation for the first time find the process much less painful than they had anticipated. As hair is removed at the root, however, there might be some discomfort. In the beginning, the pulling sensation is stronger, but this subsides as your skin adjusts to the process. Over time, after successive epilations, there is also less hair to be removed. Studies show that epilating more frequently can reduce pain significantly. Silk-épil Xpressive also features three ways to help women minimize discomfort - Olay pre-epilation wipes prepare the skin for epilation, a new massage system stimulates the skin before epilation and helps reduce the pain, and a beginner cap helps new users get used to epilation.'
 'How long does my hair have to be for epilation?'
 'Silk-épil can remove hair that is 0.5-mm in length. This hair length occurs after approximately two days of not shaving.'
 'Will my hair grow back after epilation?'
 'Yes. However, the hairs will grow back more tapered and fine than they do from shaving. Hair that is removed with a razor is cut at skin level, so that the edge grows back blunt and coarse, causing razor stubble.'
 'Does hair grow back thicker and stronger after epilation?'
 'No, dermatologists have confirmed that epilation has no negative impact on the thickness of regrowing hair. In addition, because hairs are removed at the root, the hairs that do grow back have softer, narrower tips than hairs removed with a razor, so they feel softer and finer to the touch. The reason why this question arises every now and then is that hair removal is more frequent (and also more in focus) in summer. And this is also the time when hair growth itself changes. Due to the higher ambient temperatures the blood circulation is better, leading to a better supply of nutrition to hair roots so that hair growth in general is stronger.'] ['Wet & Dry - Can be used in bath or shower for extra comfort and a soothing experience'
 'Close-Grip Technology - Removes hair even as short as a grain of sand (0.5mm)'
 'High frequency massage system - Actively stimulates your skin for an extra gentle epilation'
 'Pivoting head - smoothly adapts to your body contours'
 'Smartlight - Reveals even the finest hair for extra thorough removal']",159.95,36,3.9,445
B0B6B49H1G,"MRTREUP Elastic Bands For Wig 3Pcs Lace Band Edge Band For Melting Lace Front Wig, Hair Edge Wrap To Lay Edges , Edge Brush For Baby Hair Adjustable Wig Band Rail Tail Comb For Braided",All Beauty,MRTREUP,[] [],-1.0,20,4.6,18
B06ZYWVSZY,"Alteya Organics Sunscreen Rose Face Cream Spf 30, 50 ML",All Beauty,Alteya Organics,[] [],-1.0,9,3.7,30
B08NTD1NM1,"Magnetic Eyelashes with Eyeliner, Invisible Magnetic Mink Magnetic Lashes Kits with 2 Liquid Eyeliner 6 Reusable Waterproof False Eyelashes, Eyelash Tweezers, Best Magnetic Eyeliner for Daily, Party",All Beauty,SISILILY,"[] ['SUPRISE 2 MAGIC EYELINER- You can use the eyeliner pens to apply the eyelashes, Say goodbye to goopy glue,There are one traditional tube shaped eyeliner, and one pen-like eyeliner. The traditional tube shaped eyeliner can better ensure that the eyeliner does not dry. The pen-like eyeliner is used to depict finer Eyeliner details. The two complement each other'
 'Portable for Everywhere- Mirror, eyeliner, eyelashes, perfect kit for eye makeup. You can take the small case go anywhere. SISILILY eyelashes are lightweight and comfortable. No more fuss,be ready in an instant.Designed to look natural.'
 'VARIETY TYPES FOR YOUR CHOICE- 6 Different mink eyelashes style,As Daily out, Dating,Wedding, Halloween parties, Make-up parties and shopping to help you create a glamorous, natural look. Full strip and fluffy long lashes will give you a more glamorous and feminine look.Meet all your requirement'
 'NEWEST EYELINER AND INVISIBLE EYELASHES KIT- Strong Magnet, No glue needed,Only use with the liquid eyeliner in the kit. Hide the old version of the prominent magnet, invisible magnet to make false eyelashes and eyes more fit. Both the eyelashes and eyeliner contain mild and skin-friendly ingredients, 100% safe. No more allergic to glue. Lightweight,healthy and Easy to use,Say goodbye to Protruding magnets eyelashes!'
 'Excellent Service- As a perfect gift, congratulations, romantic valentines, anniversary or birthday present ideas for women, mom, girls of all ages. Quality is of the utmost importance to us, We produce our products using high-quality materials and adhere to strict quality control standards! If you encounter any problems during use, please feel free to contact us, we will provide instructions for use, if you encounter any quality problems, We will give you a full refund and a full or repla']",-1.0,56,3.9,67
B09TTC9Q9W,mold remover gel (3 Pack),All Beauty,Yondarli,[] [],-1.0,44,2.9,28
B088X2WPTX,"AUGNORYE 13 Pcs Hair Cutting Scissors Kit, Professional Hair Barber Scissors Kit with Thinning Shears, Home Hair Shears for Women, Men, Kids",All Beauty,AUGNORYE,[] [],-1.0,75,3.9,37
B08MC3ZLV4,"Burt's Bees Baby Bath Time Kit with Ultra Gentle Lotion, Bubble Bath, Foaming Shampoo & Wash, Nourishing Baby Oil, and Face & Hand Cloths",All Beauty,Burt's Bees,"['Babies deserve a fresh start in life with ingredients from nature that are gentle for their delicate skin. Experience our most popular natural Burts Bees Baby products together in one. Our gentle, effective and natural baby products cleanse, soften and help moisturize babys precious skin safely and naturally. Its easy to make bath time fun with the mild, tear-free bubble bath, then simply cleanse with the foaming 2-in-1 baby shampoo and body wash. Finish by moisturizing with ultra gentle lotion and nourishing baby oil to keep skin soft and fresh. A pack of face and hand cloths is handy for on-the-go cleansing. These baby care essentials are pediatrician tested, gentle enough to use every day and formulated without parabens, phthalates, SLS, petrolatum or synthetic fragrances, so you can feel good about caring for babys delicate skin. This new baby gift basket is a sweet gift for any baby shower occasion.'] ['GENTLE, EFFECTIVE AND NATURAL: Made for baby’s delicate skin with natural origin ingredients and formulated without parabens, phthalates, SLS, petrolatum or synthetic fragrances'
 'BABY SHOWER GIFT: This baby bath gift set contains travel size cleansing and moisturizing baby skin care products that make a thoughtful and useful gift for mom and newborn alike'
 'ALL-IN-ONE COLLECTION OF BABY CARE ESSENTIALS: This baby starter kit comes with Ultra Gentle Lotion, Bubble Bath, Foaming Shampoo and Wash, Nourishing Baby Oil, and Face and Hand Cloths'
 ""READY FOR BATH TIME: Shampoo and wash with a tear-free formula foams up to a luxurious, creamy lather to gently cleanse baby's sensitive skin and hair; finish with lotion and baby oil to moisturize""
 ""PEDIATRICIAN TESTED: These baby bath time products are clinically proven to be safe, effective and non-irritating to nurture baby's delicate skin, gentle enough to use every day""]",-1.0,38,4.5,45
B092Z7Y6QJ,Vigorous Straight Highlights Wigs for Women Synthetic Long Highlight Lace Wigs Natural Looking Straight Wigs Middle Part,All Beauty,Vigorous,[] [],-1.0,81,3.9,41
B086JCLWF2,"Ice Roller for Face & Eye by Charmlily, Puffiness, Migraine, Pain Relief - Cold Facial Massager Treatment to Reduce Puffy Face & Tighten Pores, Under Eye Wrinkles (Blue)",All Beauty,CHARMLILY,"[] ['COOL DOWN YOUR SKIN: Our Ice Roller can help relieve the toughest skin. Its cooling properties will help reduce irritation, redness, inflammation and even headaches. Improving the health of your skin far more than you would expect!'
 'ROLL AWAY AGING: The cooled facial iced roller is a daily must have to your beauty regime, and only takes a few minutes a day! Watch as you roll away years of aging with consistent use.'
 'RELIEF IN THE ROLL: Put your belief into the roll and say goodbye to throbbing migraines or nasty headaches, and any muscle pain. The cold therapy of the ice roller numbs those painful sensations, and. Enjoy the anti-aging properties one roll at a time.'
 'BRIGHTEN YOUR SKIN: Stimulate your blood circulation with this chilling ice roller. This frosty tool promotes oxygen flow to your skin, resulting in a shiny, bright and healthy glow that will have people in awe. With consistent use the blood flow increase will dull the effects of aging!'
 'LOVE IT OR IT IS ON US: We here at Charmlily know you will love what our Ice Roller will do for you. We will even bet on it! Every product we sell comes with a 30-day, Satisfaction Promise. No hoops to jump through, contact us, no questions asked!']",-1.0,88,4.4,326
B09CFZK853,"Janier Coffin Nail Tips Nail Glue Kit,2 In 1 Nail Glue Base Coat Top Coat for Acrylic Nail with Coffin Fake Nail and U V LED Nail Lamp,Nail Extension Gel DIY Home Nail Art Set…",All Beauty,Janier,[] [],-1.0,58,4.2,154
B0BGSXMDB3,Tropic Labs White Sands Dual-Action Body Scrub | Natural Exfoliating Body Scrubs | Gentle Exfoliator Wash With Quartz Crystals | Lightweight Moisturizing Exfoliant | Vegan & Cruelty-Free (TSA Friendly),All Beauty,Tropic Labs,[] [],-1.0,38,4.1,19
B0B593V71L,"Shower Cap for Women Reusable Long Hair Double Waterproof Large Shower Hair Hat Adjustable (11 inches, Pink, Black, Bowknot)",All Beauty,WhaleLife,[] [],-1.0,13,4.4,37
B08KWN77LW,"GENSKIN Generation Skin Hydrating Marine Algae Eye Patches | Hydrate, Plump, Brighten Eye Area 180g/6.34 Oz - 30 pairs",All Beauty,GENSKIN,[] [],34.95,30,4.5,109
B08B3SJNL5,"5pcs Nail Art Liner Brushes, Lystaii Dual-ended Painting Nail Design Brush Pen Include Liner Brushes and Dotting Pen Nail Art Point Drill Drawing Brush Double Ended Dotting Tools Set 5,7,9,11,14mm",All Beauty,Lystaii,[] [],-1.0,48,4.0,83
B086VRRD99,"C'est Moi Gentle Cleansing Water | Gentle, Fragrance-Free Cleanser Removes Makeup and Refreshes Skin, Made with Cornflower Water, Aloe Vera, and Strawberry, Kiwi, and Apple Extracts | 5.9 fl oz.",All Beauty,C'est Moi,[] [],9.99,73,4.4,66
B08MPK4JRB,"LUXAZA 6 PCS Purple Eyeshadow Stick,Light Shimmer Cream Eyeshadow Crayon,Pro Smoky Waterproof & Long Lasting Eyeshadow Stick Set",All Beauty,LUXAZA,[] [],-1.0,37,3.5,363
B0895FHBVG,KRISNICE Gel Nail Polish Kit- 6 Colors Blue Olive Turquoise Lavender Purple Gel Polish Set Glitter Nail Polish Soak Off LED Gel Nail Kit Nail Art Manicure Salon DIY at Home Gifts for Women (KCS6-010),All Beauty,KRISNICE,[] [],-1.0,37,4.5,18
B09Y84HNCB,"seedling Heated Eye Masks for Dry Eyes, Plant Extract Warm Moist Heat Compress for Eye Care, Stye Eye Therapy Mask, Silk Eye Sleeping Mask (Grey)",All Beauty,Seedling,[] [],22.99,2,4.0,52
B0932BXNKC,"Stay Safe Hand Wash, Hand Soap with Lavender Oil and Tea Tree Oil for Skin, Essential Oil Hand Soap Dispenser, 12 fl oz",All Beauty,Way Of Will,[] [],-1.0,35,4.0,15
B08Q8NQMX2,"DARKLATER Butterfly Hair Clips for Girls,for Toddler Girls,Baby Girls and Women,Cute Hair Clips,Beautiful Hair Accessories,12 PCS",All Beauty,DARKLATER,[] [],-1.0,1,4.2,57
B07K7FB3WB,"Replacement Toothbrush Heads Compatible For Oral-B Braun Electric Toothbrush ,Sensitive brush heads Extra soft bristles. 8 Count",All Beauty,YuanJian,[] [],-1.0,87,4.2,66
B07VHZDHR6,24 Inches Synthetic Long Curly Blonde Wig Natural Wavy Hair NONE Lace Heat Resistant Wigs for Women Cosplay Costume,All Beauty,AILIWEI,[] [],-1.0,95,3.7,25
B09KGG7QNS,"facetheory FaceTheory Talc Free Loose Powder, Matte Translucent Powder, Absorbs Oil and Sets Makeup, Vegan and Cruelty-Free Pink POW 0",All Beauty,facetheory,[] [],-1.0,6,4.3,128
B07VC9WLW3,"Vertra Black Lava Body Scrub - Exfoliating & detoxing body scrub with volcanic ash and charcoal, 3.4 Oz, purifying & softening with coconut and avocado oil",All Beauty,Vertra,[] [],-1.0,95,3.8,24
B088LWRYJC,"NATWAG Reusable Update Makeup Remover Cloths for Sensitive Skin - Microfiber Face Cloth Makeup Remover | Washable Round Makeup Remover Pads | Natural Facial Towels (2 Pads,2 Cloth) (Purple)",All Beauty,Natwag,[] [],-1.0,99,4.6,98
B08VKQY815,"Sparkling Oxygen Mask, Skin Energizing Treatment with Bubbling Action",All Beauty,TÓNICA,[] [],-1.0,29,4.4,40
B08K7QW1QS,"Makeup Headband 4 Pack Bow Hair Band Women Cat Ears Facial Spa Headband Soft Carol Fleece Hair Stuff Hairlace Party Favors Skincare Headbands for Girls Washing Face Shower Mask (Blue,Purple,Pink,Gray)",All Beauty,YanJie,[] [],-1.0,45,4.2,79
B08GQY6K53,"Eyenjoy Poly Gel Nail Kit,Nail Builder Gel Extension Nail Gel Kit,6 Regular Color Nail Extension Slip Solution Professional Kit for DIY Mother Girl Gift",All Beauty,Eyenjoy,[] [],-1.0,28,4.1,127
B07NPCT6L5,"Dr. Au Anti-Aging Face Oil Retinol Serum by Au Natural Skinfood - Promotes Youthful, Glowing Skin | Collagen Boosting Wrinkle Repair | No Oily Residue - Just Soft to the Touch Skin | Day & Night Moisturizing treatment for Men and Women",All Beauty,AÚ NATURAL SKINFOOD,[] [],-1.0,92,4.2,51
B086H2SZGX,"Modern Classic Collection Women's Perfume Spray - Sheer Rose & Silk, 3.4 oz 100 ml - Feminine and Graceful Fragrance with a Blending of Apple and Matcha Tea - Tru Fragrance & Beauty",All Beauty,Tru Fragrance & Beauty,[] [],-1.0,84,4.0,17
B084ZHP45Y,"Coppertone Kids Clear Sunscreen Lotion SPF 50, Water Resistant Sunscreen for Kids, #1 Pediatrician Recommended Sunscreen Brand, Broad Spectrum Sunscreen SPF 50, 5 Fl Oz Tube",All Beauty,Coppertone,"['Whichever outdoor activity you’re passionate about, Coppertone Kids SPF 50 Clear Sunscreen is on your team. Designed to stay on strong when you sweat, this high-performance sunscreen features a cool and hydrating formula. This Coppertone sunscreen formula protects you from the sun with a durable and water resistant sunscreen (80 minutes) that goes on clear, rubs in quickly and leaves no white residue. Coppertone Kids SPF 50 Clear Sunscreen offers broad spectrum UVA/UVB protection, resists heat, sweat and water, and gives a cooling sensation when applied. Each sunscreen Coppertone creates follows a tradition of trusted, quality sun protection products. Coppertone has been providing continuous innovation for more than 75 years, and is voted the most trusted sunscreen brand.(1) Depend on this tough sunscreen during any outdoor activities, whether you’re sunbathing, strolling along the sand or enjoying ambitious outdoor workouts. Use and reapply Coppertone sunscreen as directed. (1)Voted Most Trusted Sunscreen Brand by American Shoppers Based on the 2022 BrandSpark American Trust Study.'] ['Goes on Clear: Cool and hydrating Coppertone kids clear sunscreen goes on clear, rubs in quickly and leaves no white residue'
 'Stays on Strong: This broad spectrum sunscreen offers UVA/UVB protection and resists heat, sweat and water'
 'Free Of: This Coppertone sunscreen SPF 50 formula is free from dyes, parabens, Octinoxate and Oxybenzone'
 'Water Resistant: Coppertone SPF 50 sunscreen lotion is water resistant (80 minutes), so it stays on strong when you sweat'
 'One (1) 5 ounce tube of Coppertone Kids SPF 50 Clear Sunscreen']",6.94,87,3.8,326
B08HL2GW6R,"Bicrops Professional Haircutting Shears Kit, Stainless Steel Beard Hairdressing Scissors Set, Regular Hair Shear, Thinning Scissor, Leather Case. Home Hair Salon For Men And Women",All Beauty,Bicrops,[] [],-1.0,80,4.8,13
B09NLMYH7T,"Builder Gel Nail Kit -2 oz Clear&Pink Nail Extension Gel Big Capacity Builder Gel for Nails,Hard Gel Strengthen Set with Nail Forms Brush Nail File DIY for Nail Art Manicure",All Beauty,Hzmirzk,[] [],-1.0,12,4.2,64
B08DXCVRNY,"COSMOCOS FromNature Perfect Cover BB Cream - Light Beighe/Natural Beige SPF 50+ / PA+++ Sun Protection, Natural Skin Tone, High Coverage Korean Cosmetic K Beauty - 50g (1.76 fl oz) (Light Beige)",All Beauty,COSMOCOS,[] [],-1.0,80,3.5,20
B0892SMXSD,"5 Pack Travel Paper Soaps, Hand Washing Soap Paper Sheets, Portable And Replaceable Pocket Hand Soap For Travel, Outdoor, Camping Hiking, 1.2m/47inch Length Each, 5 Color/Scents",All Beauty,VEAFX,[] [],-1.0,5,4.2,23
B07ZJX5MNJ,JARGOD 1pcs 100% Kolinsky Sable Acrylic Nails Round Nail Art Brush (size 4),All Beauty,JARGOD,[] [],-1.0,56,4.4,27
B07TVBW1HT,"Growom Garden Hose Nozzle 4 Adjustable Spray Patterns Garden Sprayer Heavy Duty Metal Hose Nozzle with 3 Washers for Gardening, Car Washing, Pet Bathing and General Cleaning",All Beauty,Growom,[] [],-1.0,4,3.1,40
